norad,R2_sma,R2_sma_diff,R2_moyen,n_sauts,saut_median_bruit,amplitude_bruit,R2_manoeuvre,n_evalues
3911,0.999411204071565,0.3754893268060371,0.6874502654388011,0,,,,
63493,0.8547539045128163,0.5201262178308308,0.6874400611718235,5,630.8031580714627,1180.916203556662,0.27898097038269043,4.0
25157,0.9990736062386517,0.37561570993032345,0.6873446580844875,3,230.29199412880024,516.9221164030115,0.5426059365272522,3.0
34046,0.9994524185767973,0.3752004323838052,0.6873264254803013,0,,,,
65788,0.9836907191312184,0.39083038115849655,0.6872605501448574,1,1920.3926214256217,1920.3926214256217,,
22575,0.9994536391974866,0.37482851106398796,0.6871410751307373,1,541.9078876042352,541.9078876042352,,
61175,0.9995920093499626,0.3746299316280175,0.6871109704889901,0,,,,
62252,0.9807201811437719,0.39329571072120606,0.6870079459324889,10,160.95293505174388,131439.9242195227,,
245,0.9994848799393227,0.3745297790322438,0.6870073294857832,0,,,,
67158,0.9975861360439972,0.3759076258222822,0.6867468809331396,5,601.5173094338161,840.8086752714789,-9.738969802856445,4.0
61435,0.9995705321121131,0.37383044296705603,0.6867004875395846,0,,,,
60719,0.9996412170739226,0.3736230046485044,0.6866321108612135,0,,,,
60578,0.9996979132124126,0.3734992811792379,0.6865985971958253,0,,,,
60540,0.9995436045086427,0.3735851845818621,0.6865643945452524,0,,,,
64492,0.9666142982077931,0.4064781886291753,0.6865462434184841,6,696.8237060691996,902.2724008662657,0.5043817758560181,4.0
29758,0.9995919396877946,0.3733165018600363,0.6864542207739155,0,,,,
30525,0.9992726911247944,0.3736062583095656,0.68643947471718,0,,,,
1804,0.9996712180801016,0.37307322754675043,0.686372222813426,0,,,,
24091,0.9994916340934672,0.3731487198708445,0.6863201769821559,0,,,,
26259,0.9996592163261018,0.3729452352077546,0.6863022257669282,0,,,,
30357,0.9991961317326825,0.37340685133376517,0.6863014915332238,0,,,,
40263,0.9996009684655871,0.37297482977958873,0.6862878991225879,0,,,,
29966,0.9994549820281952,0.373062902881117,0.6862589424546561,0,,,,
5094,0.9996085162252775,0.37283089757191357,0.6862197068985956,0,,,,
12164,0.9997033697778702,0.3726399769384272,0.6861716733581487,0,,,,
28317,0.9995184357140259,0.37253088335792794,0.6860246595359769,0,,,,
12759,0.9997006790102928,0.37232040415745293,0.6860105415838729,0,,,,
30867,0.9993165373477562,0.37253416338127854,0.6859253503645173,1,265.08256408857955,265.08256408857955,,
46142,0.8862720554498261,0.4853403475349032,0.6858062014923647,1,501.9799456320242,501.9799456320242,,
26313,0.9996699195587779,0.3719269176817237,0.6857984186202508,0,,,,
12404,0.9995531418093536,0.3720321855569695,0.6857926636831615,0,,,,
54389,0.9989137250376126,0.3722272030203376,0.685570464028975,0,,,,
614,0.9994521706210318,0.37146239523743785,0.6854572829292348,1,135.78913912086497,135.78913912086497,,
63379,0.9680982441061323,0.4027644420828186,0.6854313430944754,6,335.8787375516177,694.6439411298473,0.5301618576049805,4.0
29998,0.999620487710108,0.37117772468579546,0.6853991061979517,0,,,,
12211,0.9992803743481583,0.37147835349481284,0.6853793639214856,0,,,,
54358,0.9997175275449183,0.37098814434592886,0.6853528359454235,0,,,,
7014,0.9995576892302664,0.371051904511137,0.6853047968707018,0,,,,
26091,0.9996464222923699,0.37090909520151527,0.6852777587469425,0,,,,
33791,0.9994215571470894,0.37105659907932487,0.6852390781132072,0,,,,
65787,0.9762185501594778,0.39419395178708994,0.6852062509732839,1,924.7204518418903,924.7204518418903,,
25563,0.999587132582505,0.3707691053877762,0.6851781189851406,0,,,,
54395,0.9992490223895661,0.37100434758738043,0.6851266849884733,0,,,,
65776,0.98917066038397,0.38102656817414815,0.685098614279059,2,1499.3049366748664,2575.5928294776922,,
51962,0.7833040035427612,0.5868129489038756,0.6850584762233184,5,340.90647814766936,1735.995830269963,-6.389944076538086,4.0
21809,0.9995868295011856,0.3704578494558364,0.685022339478511,0,,,,
51963,0.7978977878612394,0.5721252537174087,0.6850115207893241,3,394.5307744932828,1830.8485192632816,-3.9053947925567627,3.0
66639,0.967441141047213,0.40252170838884493,0.684981424718029,2,1070.400321278268,1117.4921407827298,,
41792,0.9996876011811051,0.370071131618392,0.6848793663997486,0,,,,
24926,0.9997046935117497,0.3699438859240217,0.6848242897178858,0,,,,
57064,0.9097549739948542,0.45988489353388984,0.684819933764372,5,182.10610900301967,1112.8589732298333,,
5716,0.9994631313383142,0.36999297404861564,0.6847280526934649,0,,,,
58945,0.8789152118809509,0.4904562446006878,0.6846857282408194,8,454.18006755139686,3750.864635209439,-42.03586196899414,4.0
16613,0.9995507710250964,0.3698153077991253,0.6846830394121108,0,,,,
51645,0.9996934358326741,0.369584936344033,0.6846391860883536,0,,,,
66533,0.9946700046173662,0.37448370644254325,0.6845768555299547,4,1059.0110946887894,1459.3703978685517,-3.9753925800323486,4.0
22351,0.9993069521640398,0.36983135711221105,0.6845691546381254,0,,,,
65746,0.8799369302904818,0.48908028057298336,0.6845086054317326,4,903.5196881026341,1656.8938220807008,0.89716637134552,4.0
56191,0.9952675449982503,0.3736928065706604,0.6844801757844554,4,187.42314667814762,199.1504788413271,,
30441,0.9995430344061597,0.3694159472092582,0.684479490807709,0,,,,
64035,0.9161214203745593,0.4526892596862301,0.6844053400303947,2,3540.776250609044,6818.89505373665,,
53754,0.9992542951993956,0.36947656155324415,0.6843654283763199,0,,,,
14506,0.999579503292496,0.36899644686575994,0.684287975079128,0,,,,
34793,0.9994781751837036,0.3688509318701956,0.6841645535269496,0,,,,
21284,0.9996379150504084,0.3686016182965305,0.6841197666734695,0,,,,
117,0.9995544214650115,0.3685301708183887,0.6840422961417001,0,,,,
61347,0.9995418129261989,0.36836672955443406,0.6839542712403165,0,,,,
30789,0.9997421463141655,0.36806313968794235,0.683902643001054,0,,,,
9799,0.999368734744065,0.36834667900090534,0.6838577068724851,1,172.6491263298335,172.6491263298335,,
65775,0.9960731471144382,0.3715390241874966,0.6838060856509673,2,1058.677650300854,1538.5369126236785,,
33779,0.999393477982663,0.36812813681310885,0.6837608073978859,0,,,,
66926,0.9712949712747176,0.39594698611897083,0.6836209786968442,5,744.0362743025921,827.8099414012025,0.2656386196613312,4.0
33999,0.9995364334541662,0.3676791339421719,0.6836077836981691,0,,,,
35866,0.9995508762568069,0.3676527120233334,0.6836017941400702,0,,,,
12705,0.9995325713219805,0.36744606913234834,0.6834893202271644,0,,,,
18765,0.9995341575529423,0.36743496403670606,0.6834845607948241,0,,,,
12710,0.9996649036276142,0.36716038345287927,0.6834126435402468,0,,,,
25028,0.9994883343827458,0.3672097046632792,0.6833490195230125,0,,,,
4173,0.9995440764345408,0.3667817714352485,0.6831629239348946,0,,,,
58191,0.768549007670453,0.5977693723080963,0.6831591899892746,4,1240.0510769548623,2236.725261240292,-0.22176170349121094,4.0
19256,0.9996587172957889,0.3665521994816415,0.6831054583887153,0,,,,
54511,0.9995390366598703,0.3664454161611318,0.6829922264105011,0,,,,
66361,0.9839640654446817,0.38195318576857584,0.6829586256066288,5,406.98134162782026,1416.2962562158373,0.3834123909473419,4.0
30388,0.999534112824574,0.3662123816481837,0.6828732472363789,0,,,,
30370,0.9996055326974576,0.3660103515644575,0.6828079421309575,0,,,,
17800,0.9992989749078406,0.3658456861749778,0.6825723305414092,0,,,,
46709,0.8616839230408536,0.5031003083522674,0.6823921156965604,8,67.46053038428039,603.4173259700101,,
56164,0.9990674787294584,0.3656255870935451,0.6823465329115017,0,,,,
64896,0.9803802803247131,0.3842474398165643,0.6823138600706387,0,,,,
33928,0.9996276218099232,0.36495307039028035,0.6822903461001018,0,,,,
5871,0.9993026200476911,0.36507383086025025,0.6821882254539706,0,,,,
59743,0.7259512097711311,0.6383436317249541,0.6821474207480427,2,1330.68873209726,1632.001460584538,,
23907,0.9995777307853063,0.36469464116680494,0.6821361859760556,0,,,,
35686,0.9995963668693839,0.3645152794134894,0.6820558231414366,0,,,,
41128,0.998688048793082,0.36542329563888476,0.6820556722159834,2,450.1024063084188,574.7738784757103,,
67023,0.7102030322997239,0.6538952628276985,0.6820491475637112,3,3017.064870529998,7664.525286743706,-2.5351431369781494,3.0
5485,0.9990565160558316,0.3647319027395124,0.681894209397672,0,,,,
22340,0.999205494538069,0.3645160804405966,0.6818607874893328,0,,,,
14780,0.9996026012663796,0.36372292631738323,0.6816627637918814,0,,,,
61292,0.999691230455606,0.36354038670054656,0.6816158085780764,0,,,,
66117,0.9900114446382077,0.37315675795875813,0.6815841012984829,2,1373.0058161867532,2017.547567629192,,
40037,0.999435844162981,0.36361740574685386,0.6815266249549174,0,,,,
48176,0.999017790514337,0.36400709125995945,0.6815124408871482,0,,,,
66237,0.9807634255891606,0.38182334385683214,0.6812933847229964,5,668.1558268381119,870.4136513605066,-0.24395377933979034,4.0
16203,0.9994072356569498,0.363114104231121,0.6812606699440353,0,,,,
59366,0.7996738917168693,0.5625788643939992,0.6811263780554342,3,1342.6295797349776,1616.321862049543,-7.711338520050049,3.0
61317,0.9995957997008225,0.36257575709706347,0.681085778398943,0,,,,
45814,0.9705049993105143,0.3915940991698136,0.6810495492401639,1,212.6363956980472,212.6363956980472,,
65959,0.9975905695548911,0.3644038708748477,0.6809972202148694,3,1586.7897703115927,1659.9241531043513,-1.1722363233566284,3.0
20850,0.999535610973371,0.3619399892291595,0.6807378001012652,0,,,,
67149,0.9974144826973981,0.363670511971226,0.680542497334312,1,1159.7353443647544,1159.7353443647544,,
60759,0.9996519354637037,0.36131306195188817,0.680482498707796,0,,,,
63438,0.8524334000408085,0.5083503866645638,0.6803918933526861,6,808.2527385177697,1214.4712937021304,-11.41104793548584,4.0
54353,0.9992792036547483,0.36132689142707164,0.68030304754091,0,,,,
26196,0.9994839915787915,0.3610823587077687,0.6802831751432801,0,,,,
12263,0.9984627614181562,0.36193375742283185,0.6801982594204941,0,,,,
12713,0.9996392723639895,0.3606917129976084,0.680165492680799,0,,,,
13502,0.9995809598233152,0.3603701694956988,0.6799755646595069,0,,,,
66227,0.9871163269976596,0.37255891825036724,0.6798376226240135,6,498.23752338138496,1430.5266111546282,-3.339340925216675,4.0
10820,0.9995690819634727,0.3599974429497399,0.6797832624566063,0,,,,
58092,0.8707991960277369,0.4887028463464097,0.6797510211870733,5,130.34918319886802,2172.1767500986343,,
30251,0.9995891584051066,0.3593810622406912,0.6794851103228989,0,,,,
27848,0.9996538043045767,0.358920970986073,0.6792873876453249,0,,,,
34567,0.9991187480858906,0.3594048163706166,0.6792617822282536,0,,,,
55500,0.721684069405989,0.636594220780576,0.6791391450932824,2,570.4639310715577,955.3523109582297,,
34276,0.9995331285268131,0.35872418664511796,0.6791286575859655,0,,,,
45361,0.9272698205825411,0.43093837267144397,0.6791040966269926,5,106.67210106755081,700.5087326697785,,
30057,0.9992972386686659,0.35869253258725686,0.6789948856279614,1,172.77372126410634,172.77372126410634,,
324,0.9994632516586076,0.35832841191281684,0.6788958317857122,0,,,,
31117,0.9996534510672469,0.35808145989462237,0.6788674554809346,0,,,,
66146,0.985343982941281,0.37233843934612076,0.6788412111437009,3,744.7980545702029,1880.9623785724023,0.5960435271263123,3.0
18965,0.9993068788947908,0.35834888877701465,0.6788278838359028,0,,,,
58276,0.9995617177520191,0.3579027739646624,0.6787322458583407,0,,,,
10886,0.9995019692955408,0.35772134045583437,0.6786116548756875,0,,,,
12703,0.9995044281620401,0.3572551603992964,0.6783797942806682,0,,,,
33408,0.9993523631824918,0.3573508076653713,0.6783515854239315,0,,,,
30301,0.9996449210387696,0.3570243439708978,0.6783346325048336,0,,,,
61728,0.8424233582604477,0.5141284351881166,0.6782758967242821,4,1639.6548528882536,1892.2249789613916,-3.683094024658203,4.0
20903,0.9996789870687264,0.35685294167945014,0.6782659643740883,0,,,,
40032,0.9996302039266433,0.3568566664783791,0.6782434352025112,0,,,,
20510,0.999607883534894,0.3568211217798084,0.6782145026573512,0,,,,
17639,0.999371853531633,0.35636330351794265,0.6778675785247879,0,,,,
47728,0.7765083849149922,0.5791411562076573,0.6778247705613247,1,735.7195035084493,735.7195035084493,,
61329,0.999642621712095,0.3559709998533366,0.6778068107827158,0,,,,
57069,0.6812787745470785,0.6740931357356,0.6776859551413392,2,597.8492437929816,991.3545972059356,,
3785,0.9982276281454169,0.35707818721471896,0.6776529076800679,1,395.75858159164244,395.75858159164244,,
52937,0.9674537671122021,0.38777394278007604,0.677613854946139,1,329.10221374370934,329.10221374370934,,
60819,0.9993548978903641,0.3555050658958683,0.6774299818931162,0,,,,
4084,0.9996210667221206,0.35522220901114254,0.6774216378666316,0,,,,
48179,0.9994652281728951,0.35528070975984904,0.6773729689663721,0,,,,
45775,0.9989380604870747,0.3557322685252706,0.6773351645061727,1,630.0476269834999,630.0476269834999,,
11991,0.9995717269776987,0.3548825401825729,0.6772271335801359,0,,,,
34115,0.999674382185365,0.3546997830876857,0.6771870826365254,0,,,,
55582,0.9677771220729187,0.3864934233594075,0.677135272716163,6,180.0252723991327,1781.234869876107,,
67091,0.9709081030153554,0.38333098823262357,0.6771195456239895,3,299.0300761242311,307.4101381001405,0.07630040496587753,3.0
39213,0.9996051422069192,0.35461569801878834,0.6771104201128537,0,,,,
18517,0.9994951244233159,0.35443697918247785,0.6769660518028968,0,,,,
59099,0.9996058370904004,0.3542497651876515,0.676927801139026,0,,,,
54970,0.9994439598769964,0.35420220104092837,0.6768230804589623,0,,,,
8969,0.9995926101145338,0.3539384935233594,0.6767655518189466,0,,,,
1590,0.997228251950858,0.3562632600594643,0.6767457560051611,0,,,,
154,0.9997371539394837,0.3534725140134857,0.6766048339764847,0,,,,
64910,0.9693345444607796,0.3836163066782895,0.6764754255695345,3,676.9868183915872,751.8070113750565,-524.0468139648438,3.0
27769,0.9992760653987838,0.3536201968079673,0.6764481311033755,0,,,,
40436,0.9994968477463971,0.35332194682798035,0.6764093972871887,0,,,,
18866,0.9990479749699935,0.3532943433812328,0.6761711591756132,0,,,,
54471,0.9997391656545234,0.3525923645284399,0.6761657650914816,0,,,,
30274,0.9996678334442854,0.3526628254931993,0.6761653294687424,0,,,,
9681,0.9996800768681198,0.3525425531813807,0.6761113150247502,0,,,,
645,0.9992218125535552,0.3529169871673704,0.6760693998604628,0,,,,
66075,0.9476123575367121,0.404507599395983,0.6760599784663476,4,686.9658379558682,1443.6054030354908,0.40669485926628113,4.0
16591,0.9995690973590926,0.3522067154868097,0.6758879064229512,0,,,,
1859,0.9993989171596082,0.3523177263944164,0.6758583217770122,0,,,,
43767,0.999569198476975,0.35171760087539394,0.6756433996761845,0,,,,
48609,0.999643039797918,0.3515521036047117,0.6755975717013148,0,,,,
60633,0.9995361898621281,0.3515835134696911,0.6755598516659096,0,,,,
56539,0.7448276623344074,0.6061153433482999,0.6754715028413536,5,182.89667310829176,1017.105188204006,,
26142,0.9989842456601773,0.35195085944958093,0.6754675525548791,0,,,,
64494,0.9945479994377361,0.355875767678412,0.675211883558074,4,647.8596983767387,676.571973759397,0.7755905389785767,4.0
34021,0.9994989204167498,0.3507695202831611,0.6751342203499555,0,,,,
60620,0.9995866233563971,0.35046922616226317,0.6750279247593302,0,,,,
544,0.9995721528312399,0.35023472239487996,0.6749034376130599,0,,,,
26347,0.9996110679587191,0.3499937723669211,0.6748024201628201,0,,,,
27600,0.9995997925373824,0.3497399873099507,0.6746698899236665,0,,,,
9022,0.9997494991340766,0.3494680187977477,0.6746087589659122,0,,,,
28894,0.9995462772925042,0.34949499441886034,0.6745206358556823,0,,,,
46619,0.9971792264925663,0.3518380460581676,0.674508636275367,1,259.5493774628896,259.5493774628896,,
34796,0.9996186901360868,0.34929122210156316,0.674454956118825,0,,,,
325,0.9993792551594353,0.34943771773775045,0.6744084864485929,0,,,,
46537,0.8741949485507806,0.4745084372161249,0.6743516928834528,9,44.77487941610517,691.0014193149718,,
12708,0.9991630319527902,0.34946852863366795,0.6743157802932291,0,,,,
4968,0.9995343226656903,0.34872229954363565,0.674128311104663,0,,,,
58749,0.8144750891772277,0.5334957356261769,0.6739854124017023,5,929.3518050182857,3141.3736347268396,-1.0440480709075928,4.0
30569,0.9995806669457642,0.3483523322913814,0.6739664996185728,0,,,,
3686,0.999538670927302,0.3483155062373836,0.6739270885823427,1,211.36196277493173,211.36196277493173,,
30496,0.9995696830451054,0.3482839649073537,0.6739268239762295,0,,,,
18597,0.9986281428959463,0.34895906240353713,0.6737936026497418,0,,,,
10578,0.999709650836473,0.3478447038894156,0.6737771773629443,0,,,,
66331,0.9553572865915716,0.39201777586937536,0.6736875312304735,3,1042.1146823829101,1325.955103291611,0.420584112405777,3.0
58232,0.7342656621403758,0.613078897660612,0.6736722799004939,5,306.567287987106,1790.226452625969,-88.16510772705078,4.0
12250,0.9996681734199525,0.3475644040226832,0.6736162887213178,0,,,,
51968,0.8706813193704491,0.47632289584654386,0.6735021076084965,5,378.0709788491677,869.5294071136049,-12.750128746032715,4.0
33316,0.9995799059409688,0.3473453147631207,0.6734626103520447,0,,,,
65360,0.972050740033386,0.3747347267258029,0.6733927333795944,4,550.4078913941396,827.5069083247312,0.6911591291427612,4.0
58185,0.8518227004192973,0.4948655131513535,0.6733441067853254,4,1055.3946813287666,2009.2201689851108,-63.857574462890625,4.0
40030,0.9996210756061583,0.34705828357060453,0.6733396795883815,1,175.4919371774138,175.4919371774138,,
48978,0.8297543530710352,0.5165624474147185,0.6731584002428768,9,22.71716207896779,1688.2981916024319,,
65859,0.9567141177822096,0.38913698488220727,0.6729255513322084,4,561.106544997198,1374.1122002998156,-1.7698673009872437,4.0
61278,0.9997003601243405,0.34609643690455005,0.6728983985144452,0,,,,
61363,0.9991105644646666,0.34666557646675467,0.6728880704657106,0,,,,
41414,0.9986321521969003,0.3470115124966766,0.6728218323467885,0,,,,
59131,0.9996885723619419,0.3456147771384438,0.6726516747501928,0,,,,
65041,0.9669078860622939,0.3783349588037834,0.6726214224330387,4,582.4611945266978,1774.8048504829374,0.5084733963012695,4.0
4687,0.9997594399026838,0.34542171206498884,0.6725905759838363,0,,,,
30417,0.9996148893973082,0.3451003202957359,0.6723576048465221,0,,,,
9696,0.9992753309183768,0.3454263108558786,0.6723508208871277,1,126.38820546035373,126.38820546035373,,
30683,0.9992364437983997,0.3451718695393058,0.6722041566688528,1,262.08947393456094,262.08947393456094,,
60765,0.9969233946648121,0.34743287348511953,0.6721781340749657,1,441.1137294574025,441.1137294574025,,
27608,0.9995883626567421,0.34442878313298597,0.672008572894864,0,,,,
61628,0.7439246585713299,0.6000803074445029,0.6720024830079164,3,1247.8185710418227,1327.3633128729691,0.7775858044624329,3.0
65640,0.9725600562172729,0.3713122864466192,0.671936171331946,4,834.4183859113315,1387.17501071716,-1.2541768550872803,4.0
30306,0.9995920069581025,0.3442257722991171,0.6719088896286098,0,,,,
61418,0.9996543843429967,0.3437447144644027,0.6716995494036997,0,,,,
5519,0.999504552568456,0.3437917796503085,0.6716481661093823,0,,,,
30177,0.9994944756362932,0.3437441071234373,0.6716192913798653,0,,,,
60830,0.999628707249528,0.34359251456975215,0.67161061090964,0,,,,
54265,0.9994747463594391,0.3437149390595925,0.6715948427095157,0,,,,
424,0.9994008070409519,0.3436322804371753,0.6715165437390636,0,,,,
2401,0.9996925185120101,0.34315977425409094,0.6714261463830505,0,,,,
30212,0.9995082590423836,0.34328841187180636,0.6713983354570949,0,,,,
3124,0.9994084229738444,0.3433741315755642,0.6713912772747043,0,,,,
28356,0.9995357498149336,0.3432294393185712,0.6713825945667524,0,,,,
26442,0.9995552450015828,0.343139709222941,0.6713474771122618,0,,,,
13503,0.9994762259881081,0.3428982381461618,0.671187232067135,0,,,,
26385,0.9996973763339486,0.3425776551334867,0.6711375157337176,0,,,,
38766,0.9994141786124764,0.3428273076003294,0.6711207431064029,1,394.80648429686516,394.80648429686516,,
21434,0.9981539448976262,0.34405178031309935,0.6711028626053628,0,,,,
17843,0.9990454476898175,0.34311881405752354,0.6710821308736705,0,,,,
4659,0.9995087349706242,0.3421934804146195,0.6708511076926218,0,,,,
55061,0.9996507737612894,0.3418296344287748,0.6707402040950321,0,,,,
23546,0.9997270562188371,0.3415831982220068,0.670655127220422,0,,,,
65782,0.9895616705405252,0.3517455574991658,0.6706536140198456,2,799.3511167500583,1105.7651153437996,,
29844,0.999550953598126,0.34158427660321933,0.6705676151006726,0,,,,
54545,0.9996959646223301,0.341101126978992,0.670398545800661,0,,,,
20912,0.9996022833523183,0.3411851155151836,0.6703936994337509,0,,,,
42846,0.9995461793274864,0.3408744365816435,0.6702103079545649,0,,,,
24883,0.999331733111713,0.3410192286623165,0.6701754808870147,0,,,,
58230,0.7242705814551391,0.6160801938441824,0.6701753876496608,4,570.9674805533579,1699.6740434307853,0.39590170979499817,4.0
26835,0.9995266249844059,0.3407911866872786,0.6701589058358423,0,,,,
66600,0.9728573658275902,0.36740862261797136,0.6701329942227807,3,1226.371199747791,1508.153330751188,0.4945378601551056,3.0
60970,0.9996522538399528,0.3406052714560316,0.6701287626479921,1,183.39000262863712,183.39000262863712,,
21448,0.9994682421593112,0.34056335178325403,0.6700157969712826,0,,,,
16382,0.999449735095212,0.3405734224985135,0.6700115787968628,0,,,,
13574,0.9996219250800588,0.3402604373460335,0.6699411812130461,0,,,,
17619,0.9996404286286622,0.3398331520397617,0.669736790334212,0,,,,
26026,0.9992414455532693,0.34012471943222766,0.6696830824927484,0,,,,
12767,0.9993090283868066,0.3400386164339265,0.6696738224103665,0,,,,
66257,0.9333499795579989,0.40597575903564553,0.6696628692968223,3,826.6269854801686,1088.2932901467282,0.6747572422027588,3.0
62639,0.9995878648536467,0.33970047990655683,0.6696441723801018,0,,,,
60439,0.7103466619200208,0.6284900784550549,0.6694183701875378,2,1818.9500053108022,2955.2092015789813,,
66523,0.9896083370987653,0.34894137883001963,0.6692748579643925,3,1271.6536958840122,1571.3597040423415,-0.37582144141197205,3.0
54869,0.6932105069681729,0.6451878518549837,0.6691991794115784,2,765.7743753476924,1336.8402725427948,,
64598,0.956051714737626,0.38222239302549876,0.6691370538815624,4,673.0093198802153,824.0479220593724,0.5197994709014893,4.0
64675,0.7749452965795394,0.5632855667762535,0.6691154316778964,3,858.507807667736,972.6047529214037,0.7119690775871277,3.0
61524,0.7931694625394425,0.5448943318148338,0.6690318971771382,4,1336.2609761090114,2195.2691771359373,0.6445522308349609,4.0
30088,0.9997246607251928,0.3382432110124144,0.6689839358688037,0,,,,
38424,0.99014309997096,0.347490881438947,0.6688169907049535,0,,,,
12698,0.99943125265571,0.33801582362754046,0.6687235381416252,0,,,,
33773,0.9995328820656784,0.3378778340890848,0.6687053580773816,0,,,,
58464,0.9995294395979327,0.33770286034656627,0.6686161499722495,0,,,,
45635,0.998702615095236,0.3385087143243639,0.6686056647098,0,,,,
18693,0.9925920936993656,0.344567570973926,0.6685798323366459,0,,,,
54822,0.7016284161768469,0.6355298163203336,0.6685791162485902,3,201.1455288915341,1098.138397615365,-0.7025529742240906,3.0
58131,0.7517209140912436,0.5848180629453692,0.6682694885183065,4,727.470265692112,1365.3128295401557,-35.67756271362305,4.0
56926,0.9186537886437891,0.4178460084620984,0.6682498985529437,3,211.13434244403408,1179.0726010412984,0.1047365665435791,3.0
22604,0.9993984967287483,0.33703053372700664,0.6682145152278774,0,,,,
39452,0.9995192681101158,0.33689889476715884,0.6682090814386373,1,499.8158717479393,499.8158717479393,,
12167,0.9996481289740746,0.33675148376655506,0.6681998063703148,0,,,,
7836,0.999544557060916,0.33685279226615616,0.6681986746635361,0,,,,
59224,0.9994576522640801,0.3367346445206021,0.6680961483923411,0,,,,
17754,0.9991698701336217,0.33698442722971433,0.668077148681668,0,,,,
25227,0.9995091981664268,0.3364672639480717,0.6679882310572492,0,,,,
12553,0.9996679778622702,0.3361138719416288,0.6678909249019496,0,,,,
24903,0.999301219233545,0.33640014837775156,0.6678506838056483,0,,,,
55547,0.9995481714891163,0.3361463525972266,0.6678472620431715,0,,,,
13808,0.9995020695364908,0.3360675991177141,0.6677848343271025,1,177.31620592218147,177.31620592218147,,
27941,0.9996886295048947,0.335798667184782,0.6677436483448383,0,,,,
41428,0.9994922927634563,0.3359541869556628,0.6677232398595596,0,,,,
31563,0.9994294487550666,0.33587507077393564,0.6676522597645012,0,,,,
33911,0.9994014587757213,0.33552136090216744,0.6674614098389444,0,,,,
25286,0.9994518891034205,0.33540535297386787,0.6674286210386442,0,,,,
16969,0.999593740210153,0.335225105953632,0.6674094230818925,0,,,,
1641,0.9993895801937629,0.33535684375094665,0.6673732119723548,0,,,,
40088,0.9995883663296348,0.3350501459717484,0.6673192561506915,0,,,,
54412,0.9996854532692577,0.3347346872628155,0.6672100702660366,0,,,,
60817,0.9996075384344751,0.33466561853949395,0.6671365784869845,0,,,,
22327,0.9996134040479607,0.33453224705049445,0.6670728255492275,0,,,,
42829,0.9986664602558292,0.33545469779978165,0.6670605790278055,0,,,,
22451,0.9994409234271573,0.3346579314711925,0.667049427449175,0,,,,
27422,0.9997055081296458,0.3343634367412004,0.6670344724354231,0,,,,
54702,0.9995484936318368,0.3341384262071271,0.6668434599194819,0,,,,
58517,0.7891187371438081,0.5443323300648627,0.6667255336043354,4,896.8485300730006,3864.609950384692,-0.6705005168914795,4.0
54968,0.9996180884710872,0.33382531849576536,0.6667217034834263,0,,,,
61865,0.6438208153507462,0.6894252431530652,0.6666230292519058,3,1378.710470271669,1444.994833122065,0.6529574990272522,3.0
29051,0.9996586375692816,0.3334937785016949,0.6665762080354882,0,,,,
61915,0.7834315347536023,0.5495731828734347,0.6665023588135185,4,663.2629538779676,856.421440319491,-12.362584114074707,4.0
14466,0.9994419152180322,0.33329446391622397,0.6663681895671281,0,,,,
65275,0.7436577441692664,0.5889027257668831,0.6662802349680748,3,4021.4956177315826,9304.440650599787,-220.2871551513672,3.0
58725,0.8979887723519687,0.43455932921567697,0.6662740507838228,8,624.8547803503523,2777.0150144780328,-4.706784725189209,4.0
1942,0.9987815564999293,0.3335474727827664,0.6661645146413478,0,,,,
40908,0.9995182529580332,0.33277029359455157,0.6661442732762923,0,,,,
34004,0.9995364508243783,0.33257387474604305,0.6660551627852107,0,,,,
876,0.9994848842835357,0.3326021374706313,0.6660435108770835,0,,,,
61095,0.9995371156194713,0.33244577309266055,0.6659914443560659,0,,,,
22362,0.9996071795296015,0.3322176808585593,0.6659124301940804,0,,,,
43477,0.9995397802749207,0.3322718551590288,0.6659058177169748,0,,,,
52947,0.9986575564818232,0.3330117007928075,0.6658346286373154,1,358.634532596827,358.634532596827,,
224,0.9993126116884378,0.33235257568794596,0.6658325936881919,0,,,,
956,0.999575526964906,0.3320620660463117,0.6658187965056088,0,,,,
58562,0.999127006405912,0.3325000889179677,0.6658135476619398,2,198.84648031153048,208.5851752193255,,
25941,0.99957656271261,0.3318519694790715,0.6657142660958407,0,,,,
24197,0.9996035226537975,0.33170997101563693,0.6656567468347172,0,,,,
54971,0.9996601586869924,0.3307523138599824,0.6652062362734874,0,,,,
20440,0.999582841444564,0.3308133299952325,0.6651980857198982,0,,,,
30241,0.9993406718619803,0.3309146653484073,0.6651276686051938,0,,,,
4749,0.9994946878689978,0.33052501163101533,0.6650098497500065,0,,,,
12236,0.9996606021763708,0.3302781776920829,0.6649693899342268,0,,,,
34053,0.9993832673115293,0.33026244960656204,0.6648228584590457,0,,,,
26074,0.999665389048783,0.3296450194532615,0.6646552042510223,0,,,,
66949,0.9896022735117709,0.33966501443595065,0.6646336439738607,3,736.2701687936109,939.2843504531991,0.8672316074371338,3.0
30138,0.9996445731677495,0.3293283831695464,0.6644864781686479,0,,,,
4611,0.9993787843124184,0.329432559158791,0.6644056717356047,0,,,,
30160,0.9993683081193756,0.3294069760464382,0.6643876420829069,0,,,,
30688,0.9996783384537764,0.32898403374683705,0.6643311861003067,0,,,,
